tournament_key,tournament_name,category,start_date,end_date,tournament_id,event_id,player_type_code,player_type_desc,match_type_code,match_type_desc,event_classification_code,event_classification_desc,drawsheet_structure_code,drawsheet_structure_desc,group_name,rr_group_size,rr_group_complete,rr_team1_position,rr_team1_wins,rr_team2_position,rr_team2_wins,round_name,round_order,match_id,play_status_code,play_status_desc,result_status_code,result_status_desc,team1_player_ids,team1_names,team1_nationalities,team1_seed,team1_entry_status,team2_player_ids,team2_names,team2_nationalities,team2_seed,team2_entry_status,winner_side,winner_names,score,h2h_link,live_scores_link,raw_json,collected_at
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,2nd Round,2,1183638565,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638565,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,2nd Round,2,1183638566,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638566,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,2nd Round,2,1183638567,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638567,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Quarter-finals,3,1183638556,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638556,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Quarter-finals,3,1183638557,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638557,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Quarter-finals,3,1183638558,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638558,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Quarter-finals,3,1183638559,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638559,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Semi-finals,4,1183638554,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638554,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Semi-finals,4,1183638555,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638555,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704617,B,Boys,S,Singles,M,Main Draw,KO,Knock-out,,,,,,,,Final,5,1183638553,TP,To be played,,,,,,,,,,,,,,,,,,"{""matchId"":1183638553,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:01.085Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638596,NP,Not played,BYE,BYE,800707311,hachem Elaraby,EGY,1,DA,,,,,,1,hachem Elaraby,,,,"{""matchId"":1183638596,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800707311,""nationality"":""EGY"",""givenName"":""hachem"",""familyName"":""Elaraby"",""profileLink"":""/en/players/hachem-elaraby/800707311/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":1,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.617Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638597,PC,Played and completed,,,800692377,Seif Rashad Farah,EGY,,DA,800724972,Karim Tamer Elashry,EGY,,WC,1,Seif Rashad Farah,6-0 6-0,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800692377&player2Id=800724972,,"{""matchId"":1183638597,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800692377&player2Id=800724972"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800692377,""nationality"":""EGY"",""givenName"":""Seif Rashad"",""familyName"":""Farah"",""profileLink"":""/en/players/seif-rashad-farah/800692377/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800724972,""nationality"":""EGY"",""givenName"":""Karim Tamer"",""familyName"":""Elashry"",""profileLink"":""/en/players/karim-tamer-elashry/800724972/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":0,""losingScore"":null},{""score"":0,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638598,PC,Played and completed,,,800875455,Mohamed El Hendy,EGY,,WC,800874760,Mido Elseragy,GBR,,DA,1,Mohamed El Hendy,6-4 6-1,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800875455&player2Id=800874760,,"{""matchId"":1183638598,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800875455&player2Id=800874760"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800875455,""nationality"":""EGY"",""givenName"":""Mohamed"",""familyName"":""El Hendy"",""profileLink"":""/en/players/mohamed-el-hendy/800875455/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800874760,""nationality"":""GBR"",""givenName"":""Mido"",""familyName"":""Elseragy"",""profileLink"":""/en/players/mido-elseragy/800874760/gbr/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":4,""losingScore"":null},{""score"":1,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638599,PC,Played and completed,,,800819451,Yassin Ali,EGY,,DA,800810233,Oumar Ehab Al-Sabki,EGY,7,DA,2,Oumar Ehab Al-Sabki,2-6 4-6,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800819451&player2Id=800810233,,"{""matchId"":1183638599,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800819451&player2Id=800810233"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800819451,""nationality"":""EGY"",""givenName"":""Yassin"",""familyName"":""Ali"",""profileLink"":""/en/players/yassin-ali/800819451/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":2,""losingScore"":null},{""score"":4,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800810233,""nationality"":""EGY"",""givenName"":""Oumar"",""familyName"":""Ehab Al-Sabki"",""profileLink"":""/en/players/oumar-ehab-al-sabki/800810233/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":7,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638600,NP,Not played,BYE,BYE,800670829,Bahgat Bahgat,EGY,2,DA,,,,,,1,Bahgat Bahgat,,,,"{""matchId"":1183638600,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800670829,""nationality"":""EGY"",""givenName"":""Bahgat"",""familyName"":""Bahgat"",""profileLink"":""/en/players/bahgat-bahgat/800670829/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":2,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638601,NP,Not played,WO,Walkover,800855511,Zein Elhadidy,EGY,,DA,800826537,Tarek El Nebiy,EGY,,DA,2,Tarek El Nebiy,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800855511&player2Id=800826537,,"{""matchId"":1183638601,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800855511&player2Id=800826537"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800855511,""nationality"":""EGY"",""givenName"":""Zein"",""familyName"":""Elhadidy"",""profileLink"":""/en/players/zein-elhadidy/800855511/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800826537,""nationality"":""EGY"",""givenName"":""Tarek"",""familyName"":""El Nebiy"",""profileLink"":""/en/players/tarek-el-nebiy/800826537/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""Walkover"",""resultStatusCode"":""WO"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638602,PC,Played and completed,,,800864217,Ahmad Mahmood Faraj,EGY,,DA,800713522,Fahad Saif,IRQ,,DA,1,Ahmad Mahmood Faraj,6-3 6-7(2) 10-2,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800864217&player2Id=800713522,,"{""matchId"":1183638602,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800864217&player2Id=800713522"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800864217,""nationality"":""EGY"",""givenName"":""Ahmad"",""familyName"":""Mahmood Faraj"",""profileLink"":""/en/players/ahmad-mahmood-faraj/800864217/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":2},{""score"":10,""losingScore"":null},null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800713522,""nationality"":""IRQ"",""givenName"":""Fahad"",""familyName"":""Saif"",""profileLink"":""/en/players/fahad-saif/800713522/irq/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":3,""losingScore"":null},{""score"":7,""losingScore"":null},{""score"":2,""losingScore"":null},null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638603,PC,Played and completed,,,800814676,Hazem Amr,EGY,,WC,800854203,Paula Reed,EGY,6,DA,2,Paula Reed,3-6 5-7,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800814676&player2Id=800854203,,"{""matchId"":1183638603,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800814676&player2Id=800854203"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800814676,""nationality"":""EGY"",""givenName"":""Hazem"",""familyName"":""Amr"",""profileLink"":""/en/players/hazem-amr/800814676/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":3,""losingScore"":null},{""score"":5,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""},{""players"":[{""playerId"":800854203,""nationality"":""EGY"",""givenName"":""Paula"",""familyName"":""Reed"",""profileLink"":""/en/players/paula-reed/800854203/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":7,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":6,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
J-J100-EGY-2026-002,J100 Cairo,J100,2026-08-03,2026-08-08,1100203749,1100704618,B,Boys,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183638604,NP,Not played,BYE,BYE,800810196,Mostafa Anan,EGY,3,DA,,,,,,1,Mostafa Anan,,,,"{""matchId"":1183638604,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800810196,""nationality"":""EGY"",""givenName"":""Mostafa"",""familyName"":""Anan"",""profileLink"":""/en/players/mostafa-anan/800810196/egy/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":3,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T21:25:04.618Z
